"table_schema","table_name","table_type","ordinal_position","column_name","data_type","character_maximum_length","numeric_precision","numeric_scale","is_nullable","column_default","column_comment"
"raw","sage_tax_entries","BASE TABLE",40,"source_module_code","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",41,"source_module","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",42,"category","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",43,"status","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",44,"reversal_flag","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",45,"line_description","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",46,"has_attachment","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",47,"drive_document_url","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",48,"created_by_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",49,"created_by_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",50,"created_at_timestamp","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",51,"updated_by_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",52,"updated_by_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",53,"updated_at_timestamp","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",54,"manual_tax_entry","text",NULL,NULL,NULL,"YES",NULL,"CRITIQUE: TVA_SAISIE_MANUELLE si source_module=COMPTABILITE (ORIMOD=4) - ecriture TVA non issue d'un module facturation"
"raw","sage_tax_entries","BASE TABLE",55,"tva_sans_facture","text",NULL,NULL,NULL,"YES",NULL,"CRITIQUE: TVA_DEDUC_SANS_FACTURE si TVA deductible sans reference facture (BPRVCR_0 vide)"
"raw","sage_tax_entries","BASE TABLE",56,"rate_coherence","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",57,"period_indicator","text",NULL,NULL,NULL,"YES",NULL,"FACTURE_HORS_PERIODE si decalage > 90j entre date facture et date comptable"
"raw","sage_tax_entries","BASE TABLE",58,"base_suspect","text",NULL,NULL,NULL,"YES",NULL,"TVA_SANS_BASE = montant TVA mais pas de base ; BASE_SANS_TVA = base mais pas de TVA"
"raw","sage_tax_entries","BASE TABLE",59,"antiquity_indicator","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",60,"pole_id","text",NULL,NULL,NULL,"YES","'default-pole'::text",NULL
"raw","sage_tax_entries","BASE TABLE",61,"batch_id","text",NULL,NULL,NULL,"NO",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",62,"company_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",63,"site_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",64,"ingested_at","timestamp with time zone",NULL,NULL,NULL,"YES","now()",NULL
"raw","sage_tax_entries","BASE TABLE",65,"updated_at","timestamp with time zone",NULL,NULL,NULL,"YES","now()",NULL
"raw","sage_users","BASE TABLE",1,"user_code","text",NULL,NULL,NULL,"NO",NULL,NULL
"raw","sage_users","BASE TABLE",2,"login","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",3,"user_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",4,"email","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",5,"phone","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",6,"fax","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",7,"department_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",8,"profile_menu","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",9,"profile_function","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",10,"bp_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",11,"bp_address_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",12,"manager_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",13,"manager_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",14,"managers_chain","jsonb",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",15,"managers_chain_count","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",16,"enabled_flag","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",17,"is_active","boolean",NULL,NULL,NULL,"YES",NULL,"Derive de ENAFLG_0=2 (actif). Tient compte du flag d'activation"
"raw","sage_users","BASE TABLE",18,"status_code","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",19,"external_user","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",20,"without_ldap","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",21,"all_access_flag","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",22,"authorized_decision","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",23,"helpdesk_responsible","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",24,"nb_functions","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",25,"function_codes","jsonb",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",26,"approval_level","text",NULL,NULL,NULL,"YES",NULL,"Niveau approbation derive : ADMIN_TOTAL (all_access), NIVEAU_ELEVE (>=5 fonctions), NIVEAU_MOYEN (2-4), NIVEAU_LIMITE (1), AUCUN_ROLE"
"raw","sage_users","BASE TABLE",27,"mission_start","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",28,"mission_end","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",29,"mission_active","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",30,"hourly_rate","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",31,"rate_currency","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",32,"full_time","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",33,"contract_days","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",34,"accounting_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",35,"last_connection_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",36,"last_connection_time","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",37,"connections_count","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",38,"days_since_last_connection","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",39,"connection_status","text",NULL,NULL,NULL,"YES",NULL,"ACTIF_RECENT (<=30j), ACTIF_MODERE (<=90j), INACTIF_3M, INACTIF_6M, INACTIF_LONG (>1an), JAMAIS_CONNECTE"
"raw","sage_users","BASE TABLE",40,"password_last_change","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",41,"password_provisional","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",42,"password_age_indicator","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",43,"created_by_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",44,"created_by_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",45,"created_at_src","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",46,"created_at_timestamp","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",47,"updated_by_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",48,"updated_by_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",49,"updated_at_src","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",50,"updated_at_timestamp","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",51,"mission_risk_indicator","text",NULL,NULL,NULL,"YES",NULL,"CRITIQUE: MISSION_TERMINEE_USER_ACTIF si mission_end < now mais is_active = true"
"raw","sage_users","BASE TABLE",52,"no_email_indicator","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",53,"no_manager_indicator","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_users","BASE TABLE",54,"generic_account_indicator","text",NULL,NULL,NULL,"YES",NULL,"CRITIQUE: COMPTE_GENERIQUE si user_code starts with ADMIN, ROOT, TEST (comptes partages = risque audit)"
"raw","sage_users","BASE TABLE",55,"pole_id","text",NULL,NULL,NULL,"YES","'default-pole'::text",NULL
"raw","sage_users","BASE TABLE",56,"batch_id","text",NULL,NULL,NULL,"NO",NULL,NULL
"raw","sage_users","BASE TABLE",57,"ingested_at","timestamp with time zone",NULL,NULL,NULL,"YES","now()",NULL
"raw","sage_users","BASE TABLE",58,"updated_at","timestamp with time zone",NULL,NULL,NULL,"YES","now()",NULL
"raw","sync_runs","BASE TABLE",1,"batch_id","character varying",100,NULL,NULL,"NO",NULL,NULL
"raw","sync_runs","BASE TABLE",2,"entity","character varying",50,NULL,NULL,"NO",NULL,NULL
"raw","sync_runs","BASE TABLE",3,"started_at","timestamp with time zone",NULL,NULL,NULL,"NO","now()",NULL
"raw","sync_runs","BASE TABLE",4,"completed_at","timestamp with time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sync_runs","BASE TABLE",5,"total_pages","integer",NULL,32,0,"YES",NULL,NULL
"raw","sync_runs","BASE TABLE",6,"received_pages","integer",NULL,32,0,"NO","0",NULL
"raw","sync_runs","BASE TABLE",7,"rows_upserted","integer",NULL,32,0,"NO","0",NULL
"raw","sync_runs","BASE TABLE",8,"status","character varying",20,NULL,NULL,"NO","'running'::character varying",NULL
"raw","sync_runs","BASE TABLE",9,"error_message","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_dashboard","VIEW",1,"total_ribs","bigint",NULL,64,0,"YES",NULL,NULL
"raw","v_bank_dashboard","VIEW",2,"total_fournisseurs","bigint",NULL,64,0,"YES",NULL,NULL
"raw","v_bank_dashboard","VIEW",3,"modifies_7j","bigint",NULL,64,0,"YES",NULL,NULL
"raw","v_bank_dashboard","VIEW",4,"modifies_30j","bigint",NULL,64,0,"YES",NULL,NULL
"raw","v_bank_dashboard","VIEW",5,"modifies_90j","bigint",NULL,64,0,"YES",NULL,NULL
"raw","v_bank_dashboard","VIEW",6,"meme_utilisateur","bigint",NULL,64,0,"YES",NULL,NULL
"raw","v_bank_dashboard","VIEW",7,"sans_beneficiaire","bigint",NULL,64,0,"YES",NULL,NULL
"raw","v_bank_dashboard","VIEW",8,"avec_iban","bigint",NULL,64,0,"YES",NULL,NULL
"raw","v_bank_dashboard","VIEW",9,"avec_bic","bigint",NULL,64,0,"YES",NULL,NULL
"raw","v_bank_dashboard","VIEW",10,"nb_pays","bigint",NULL,64,0,"YES",NULL,NULL
"raw","v_bank_multiple_ribs","VIEW",1,"supplier_code","character varying",50,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_multiple_ribs","VIEW",2,"supplier_name","character varying",255,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_multiple_ribs","VIEW",3,"nb_ribs","bigint",NULL,64,0,"YES",NULL,NULL
"raw","v_bank_multiple_ribs","VIEW",4,"nb_ribs_defaut","bigint",NULL,64,0,"YES",NULL,NULL
"raw","v_bank_multiple_ribs","VIEW",5,"ribs_list","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_multiple_ribs","VIEW",6,"bics_list","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_no_beneficiary","VIEW",1,"supplier_code","character varying",50,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_no_beneficiary","VIEW",2,"supplier_name","character varying",255,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_no_beneficiary","VIEW",3,"rib_identifier","character varying",100,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_no_beneficiary","VIEW",4,"rib_or_iban","character varying",100,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_no_beneficiary","VIEW",5,"bic","character varying",50,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_no_beneficiary","VIEW",6,"is_default_rib","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_no_beneficiary","VIEW",7,"created_at_src","date",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_no_beneficiary","VIEW",8,"created_by_name","character varying",255,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_no_separation","VIEW",1,"supplier_code","character varying",50,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_no_separation","VIEW",2,"supplier_name","character varying",255,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_no_separation","VIEW",3,"rib_identifier","character varying",100,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_no_separation","VIEW",4,"beneficiary_name","character varying",255,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_no_separation","VIEW",5,"iban","character varying",100,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_no_separation","VIEW",6,"bic","character varying",50,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_no_separation","VIEW",7,"created_by_code","character varying",50,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_no_separation","VIEW",8,"created_by_name","character varying",255,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_no_separation","VIEW",9,"updated_by_code","character varying",50,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_no_separation","VIEW",10,"updated_by_name","character varying",255,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_no_separation","VIEW",11,"updated_at_src","date",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_no_separation","VIEW",12,"days_since_modification","integer",NULL,32,0,"YES",NULL,NULL
"raw","v_bank_recent_changes","VIEW",1,"id","bigint",NULL,64,0,"YES",NULL,NULL
"raw","v_bank_recent_changes","VIEW",2,"detected_at","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_recent_changes","VIEW",3,"supplier_code","character varying",50,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_recent_changes","VIEW",4,"supplier_name","character varying",255,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_recent_changes","VIEW",5,"rib_identifier","character varying",100,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_recent_changes","VIEW",6,"event_type","character varying",30,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_recent_changes","VIEW",7,"field_changed","character varying",100,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_recent_changes","VIEW",8,"old_rib_or_iban","character varying",100,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_recent_changes","VIEW",9,"new_rib_or_iban","character varying",100,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_recent_changes","VIEW",10,"old_bic","character varying",50,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_recent_changes","VIEW",11,"new_bic","character varying",50,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_recent_changes","VIEW",12,"modified_by_code","character varying",50,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_recent_changes","VIEW",13,"modified_by_name","character varying",255,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_recent_changes","VIEW",14,"modified_at_src","date",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_recent_changes","VIEW",15,"risk_level","character varying",20,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_recent_changes","VIEW",16,"risk_reason","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_bank_recent_changes","VIEW",17,"days_since_change","integer",NULL,32,0,"YES",NULL,NULL
"raw","v_orders_without_pr","VIEW",1,"po_number","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_orders_without_pr","VIEW",2,"order_date","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_orders_without_pr","VIEW",3,"supplier_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_orders_without_pr","VIEW",4,"supplier_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_orders_without_pr","VIEW",5,"facility_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_orders_without_pr","VIEW",6,"buyer_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_orders_without_pr","VIEW",7,"total_amount","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_orders_without_pr","VIEW",8,"currency","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_orders_without_pr","VIEW",9,"status","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_orders_without_pr","VIEW",10,"created_by_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_orders_without_pr","VIEW",11,"created_at_src","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_dashboard","VIEW",1,"facility_code","character varying",20,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_dashboard","VIEW",2,"requester_name","character varying",255,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_dashboard","VIEW",3,"total_lines","bigint",NULL,64,0,"YES",NULL,NULL
"raw","v_pr_dashboard","VIEW",4,"total_pr","bigint",NULL,64,0,"YES",NULL,NULL
"raw","v_pr_dashboard","VIEW",5,"draft_count","bigint",NULL,64,0,"YES",NULL,NULL
"raw","v_pr_dashboard","VIEW",6,"pending_count","bigint",NULL,64,0,"YES",NULL,NULL
"raw","v_pr_dashboard","VIEW",7,"validated_count","bigint",NULL,64,0,"YES",NULL,NULL
"raw","v_pr_dashboard","VIEW",8,"refused_count","bigint",NULL,64,0,"YES",NULL,NULL
"raw","v_pr_dashboard","VIEW",9,"converted_count","bigint",NULL,64,0,"YES",NULL,NULL
"raw","v_pr_dashboard","VIEW",10,"validated_no_order","bigint",NULL,64,0,"YES",NULL,NULL
"raw","v_pr_dashboard","VIEW",11,"total_validated_amount","numeric",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_dashboard","VIEW",12,"currency","character varying",10,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_pending_too_long","VIEW",1,"pr_number","character varying",20,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_pending_too_long","VIEW",2,"pr_date","date",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_pending_too_long","VIEW",3,"need_date","date",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_pending_too_long","VIEW",4,"requester_name","character varying",255,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_pending_too_long","VIEW",5,"facility_code","character varying",20,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_pending_too_long","VIEW",6,"item_designation","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_pending_too_long","VIEW",7,"line_amount","numeric",NULL,18,4,"YES",NULL,NULL
"raw","v_pr_pending_too_long","VIEW",8,"currency","character varying",10,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_pending_too_long","VIEW",9,"days_pending","integer",NULL,32,0,"YES",NULL,NULL
"raw","v_pr_pending_too_long","VIEW",10,"criticality","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_validated_without_order","VIEW",1,"pr_number","character varying",20,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_validated_without_order","VIEW",2,"pr_line","integer",NULL,32,0,"YES",NULL,NULL
"raw","v_pr_validated_without_order","VIEW",3,"pr_date","date",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_validated_without_order","VIEW",4,"need_date","date",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_validated_without_order","VIEW",5,"requester_name","character varying",255,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_validated_without_order","VIEW",6,"facility_code","character varying",20,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_validated_without_order","VIEW",7,"item_code","character varying",50,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_validated_without_order","VIEW",8,"item_designation","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_validated_without_order","VIEW",9,"quantity_requested","numeric",NULL,18,4,"YES",NULL,NULL
"raw","v_pr_validated_without_order","VIEW",10,"line_amount","numeric",NULL,18,4,"YES",NULL,NULL
"raw","v_pr_validated_without_order","VIEW",11,"currency","character varying",10,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_validated_without_order","VIEW",12,"validator_name","character varying",255,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_validated_without_order","VIEW",13,"validation_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_validated_without_order","VIEW",14,"days_since_validation","integer",NULL,32,0,"YES",NULL,NULL
"raw","v_pr_validated_without_order","VIEW",15,"justification","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_vs_order_quantity_gap","VIEW",1,"pr_number","character varying",20,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_vs_order_quantity_gap","VIEW",2,"pr_line","integer",NULL,32,0,"YES",NULL,NULL
"raw","v_pr_vs_order_quantity_gap","VIEW",3,"item_code","character varying",50,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_vs_order_quantity_gap","VIEW",4,"item_designation","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_vs_order_quantity_gap","VIEW",5,"quantity_requested","numeric",NULL,18,4,"YES",NULL,NULL
"raw","v_pr_vs_order_quantity_gap","VIEW",6,"linked_order_number","character varying",20,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_vs_order_quantity_gap","VIEW",7,"linked_order_line","integer",NULL,32,0,"YES",NULL,NULL
"raw","v_pr_vs_order_quantity_gap","VIEW",8,"po_number","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_vs_order_quantity_gap","VIEW",9,"supplier_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_vs_order_quantity_gap","VIEW",10,"requester_name","character varying",255,NULL,NULL,"YES",NULL,NULL
"raw","v_pr_vs_order_quantity_gap","VIEW",11,"validator_name","character varying",255,NULL,NULL,"YES",NULL,NULL
